text,label
 India is world’s main generic drugs' supplier  India restricted export of 26 pharmaceutical ingredients and drugs made from th…,5
 I love being Jewish✡️ I love Israel 🇮🇱  Those two things are inextricable for me and 99% of Jews around the world.  Th…,5
" Ralph Bunche. the first African American Nobel Peace Prize winner, awarded in 1950 for his successful mediation of a c…",5
" VSHUMRI ES HASHABBES!! This week will be first Shabbes since the Medine Ha Tziyoiny that ""Shabbes will be kept in Israel""…",5
" Ralph Bunche. the first African American Nobel Peace Prize winner, awarded in 1950 for his successful mediation of a c…",5
" .lee_yaron: 17% of Israel’s doctors, 24% of nurses and 47% of pharmacists are Arabs. But Netanyahu calls them the enemy w…",5
Do y’all want the real reason on a Biblical timeline why this is happening this year... okay here we go... there is… ,5
 Palestine PR What ppl don't understand is this: Israel is illegitimate and shouldn't even exist.  The…,5
krahzybangz My man!,5
" I am in shock? That's GAZA????  How did the world's largest open air prison get a $60,000 BMW SUV? Did they drive it i…",5
" Tonight the municipality hall is lit with the Spanish flag, in solidarity with Spain and all those affected by the Corona Vi…",5
Israel Adesanya and Mayweather get into a street fight....,5
 Palestine PR Tucker Carlson Laurel Porter Israel's soldiers often shoot Palestinian footballers:  and…,5
" .lee_yaron: 17% of Israel’s doctors, 24% of nurses and 47% of pharmacists are Arabs. But Netanyahu calls them the enemy w…",5
Winter quarter done 🙏,5
ZVArmy Remember Boris and Patel and the leaks which tipped-off the media that the couple were romancing the conserva… ,5
 Israel can't bear the thought of Palestinian footballers achieving sporting success with premier league football clubs aro…,5
Senhor Raposa arnoblalam Really? Don't know. Wasn't just that she didn't like the corrupt facsist Nutty Yahoo killi… ,5
" My cousin sent me this and just had to share. These are people quarantined in Israel, that turned a crazy situation into s…",5
 I will be contacting everyone that booked seats nearer the time of the rearranged Israel game to confirm seats are still requ…,5
 Only the International Criminal Court in The Hague can restrain Israel ,5
 Scientists in Israel likely to announce the development of a coronavirus vaccine. ,5
" .lee_yaron: 17% of Israel’s doctors, 24% of nurses and 47% of pharmacists are Arabs. But Netanyahu calls them the enemy w…",5
"Chi Crim Rene Ro Arquette palinfoen this is completely false. There are no dams in Israel, its a freaking desert.… ",5
" Tonight the municipality hall is lit with the Spanish flag, in solidarity with Spain and all those affected by the Corona Vi…",5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
 Hundreds of Palestinian workers are now banned from entering Israel. This means families across the occupied West Bank have no…,5
 How social distancing can stop the spread of Covid-19.   Be safe!    COVID19 Coronavirus Coronav…,5
United Nations Security Council: Impose Financial and Military Sanctions on Israel for War Crimes - Sign the Petiti… ,5
"Ralph Bunche. the first African American Nobel Peace Prize winner, awarded in 1950 for his successful mediation of… ",5
" In israel, racism is so prevalent, no coalition gov't can be formed with a Palestinian party — now you can't get more apa…",5
I love being Jewish✡️ I love Israel 🇮🇱  Those two things are inextricable for me and 99% of Jews around the world.… ,5
" People all around the world are not going to their jobs and not getting paid, including Israelis who are quarantined.…",5
" I am israel  New film about how the Jews created Israel. I don’t see anything about the Balfour declaration, terrorist a…",5
Kimbraov1 That could back fire on them just like it did to Pharaoh back in Egypt in the Bible When  he said all th… ,5
Bill_Shapiro House GOP White House 4ocean By the way This Nothing Guy Got Rich in Washington...TRUMP DONATES HIS… ,5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
" India stopped its drug exports to the world, except for Israel, following a request by PM Benjamin Netanyahu to PM Nare…",5
Corgi Hollows So you are not willing. I am not basing this on conjecture. I know the Church hasn’t replaced Israel.,5
Coronavirus: Israel to send El Al plane to return Israelis from Peru - The Jerusalem Post ⁦Darren Fisher NS⁩ ⁦… ,5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
OMG I can't believe Israel is a fascist state!  This has just come out of nowhere! ,5
 Coronavirus Spy Apps: Israel Joins Iran And China Tracking Citizens’ Smartphones To Fight COVID-19 …,5
" It really is terrifying! In light of the fact that Coruna virus dominates the world, and people fear it, there are thousand…",5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
 ITALY'S MARKET WATCHDOG BANS SHORT SELLING FOR 90 DAYS,5
 PLEASE SIGN THE PETITION United Nations Security Council: Impose Financial and Military Sanctions on Israel for War Cri…,5
 Israel also under attack of Coronavirus.  COVID2019 NBC  Ahmad Jawad BTH Imran A_PTI Six new coronavirus patients in Isr…,5
" If for 13 years Israel has shown no humanity to Palestinians in Gaza, why would they now? Gaza is an open-air prison with no c…",5
" ""A police source confirmed to The Times of Israel that the suspects, 17, from Petah Tikva and Haifa, are both Jewish.""  O…",5
" Tonight the municipality hall is lit with the Spanish flag, in solidarity with Spain and all those affected by the Corona Vi…",5
" What a lovely photo from Israel's eternal capital, Jerusalem.  📸 Sharon Gabay ",5
 Coronavirus Spy Apps: Israel Joins Iran And China Tracking Citizens’ Smartphones To Fight COVID-19 …,5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
 Those who wonder if there is a more antisemitic person than Mairav Zonszein have the answer here. Whitson deleted her tweet w…,5
" Tonight, Tel Aviv's city hall is lit up in the Spanish flag's Yellow and Red in  support of our friends in Spain, bravely handli…",5
Boss_mum32 Eri St0crat I went on the bus today (in Israel) and there was a man wearing a gas mask.,5
PLEASE SIGN THE PETITION United Nations Security Council: Impose Financial and Military Sanctions on Israel for War… ,5
Lauramo92212760 loroli951402 Canadiancovfefe Duriavig Robert Todd Abshire KARAVIJ Craig GWelch pmatons… ,5
 Me wearing a saree on Purim ❤ Long live India 🇮🇳 and Israel 🇮🇱 ,5
Israel is using cellphone data to track the coronavirus  ,5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
" Israel has supplied weapons to genocidal regimes from Rwanda to Myanmar, and spy technology to rogue UAE and Saudi regimes.…",5
" In israel, racism is so prevalent, no coalition gov't can be formed with a Palestinian party — now you can't get more apa…",5
" India stopped its drug exports to the world, except for Israel, following a request by PM Benjamin Netanyahu to PM Naren…",5
" In a seemingly deliberate move to harm Palestinians, Israel failed to publish health information on the coronavirus in Arab…",5
"It really is terrifying! In light of the fact that Coruna virus dominates the world, and people fear it, there are… ",5
 Coronavirus: Israel enables emergency spy powers ,5
 Palestinian footballers' hopes dashed as Israel rejects permits   ,5
" .lee_yaron: 17% of Israel’s doctors, 24% of nurses and 47% of pharmacists are Arabs. But Netanyahu calls them the enemy w…",5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
" India stopped its drug exports to the world, except for Israel, following a request by PM Benjamin Netanyahu to PM Nare…",5
 Coronavirus Spy Apps: Israel Joins Iran And China Tracking Citizens’ Smartphones To Fight COVID-19 …,5
" Israel has supplied weapons to genocidal regimes from Rwanda to Myanmar, and spy technology to rogue UAE and Saudi regimes.…",5
" In solidarity with the residents of our partner city, Barcelona and with the people of Spain, who are fighting against…",5
Mr Mubin Shaikh I stand corrected. There's always bias in reporting and Israel is no friend of Iran. Hence my tweet,5
" Israel coronavirus case 337 is an IDF Non-commissioned officer, this is the 7th coronavirus case in the IDF.  Currently 4…",5
 “Holocaust survivor celebrates 97th birthday amid coronavirus... Ester Wienrib rang in her 97th birthday this week with a…,5
Roy Ayers — Evolution: The Polydor Anthology Strictly Rhythm: 10 Years of Strictly Rhythm Les Fleurs — The Minnie R… ,5
" .lee_yaron: 17% of Israel’s doctors, 24% of nurses and 47% of pharmacists are Arabs. But Netanyahu calls them the enemy w…",5
 [INFO] Japanese Media reported that white Parker Hoodie worn by Taehyung in the New BTS and Fila Voyager collection sold out i…,6
 itboyjimin starmometer BTS_twt Vote for Park Jimin of South Korea 🇰🇷 in the finals of 100Asian Heartthrobs2020,6
Celtic Girl14 In South Korea they eat kimchi  a spicy cabbage it really cleans your sinuses out,6
 Not a good sign. The US COVID19 death curve slope is heading upward (it had been more flat like South Korea until recently)…,6
" South Korea has tested 140,000 people for the coronavirus. That could explain why its death rate is just 0.6% — far lowe…",6
" Awful. Sadly, deaths in the US will rise rapidly as coronavirus testing ramps up, more COVID19 cases are diagnosed, an…",6
 [𝗩𝗢𝗧𝗘𝗥𝗦 | 𝗶𝗛𝗘𝗔𝗥𝗧 𝗪𝗢𝗥𝗟𝗗𝗪𝗜𝗗𝗘]  ➊ United States  ➋ South Korea       ➌ Vietnam   ➍ Spain     ➎ Indonesia ➏ Thailand    ➐…,6
